-0.242627258674752	0.232783093022594	0.0938160065199891	0.103812639371005	2.81046174630092	0.122576694311912	0.2143681163045	-0.261589213738769	0.110213203295201	0.148255775808007
0.551262040264405	-0.759332238324702	-0.282717575953489	-0.198291769812409	0.331213727604311	-0.164807712234063	-1.81172726703296	0.290930674178307	-0.252570695810858	-0.409595393457252
0.377006339443507	-1.09704724637697	-0.450591464523268	0.0604766178223404	0.168458890009885	-0.0196157047938638	0.956421254239873	0.651798396934833	-0.215580133052368	-0.667531046049828
-0.850222710129725	-0.728497157813168	-0.165872819710968	-0.24845279876174	-0.0063228725274156	-0.0503671163421889	-0.075928137386957	0.453462870312405	-0.0894896238112494	1.16928472568778
-1.12665245065812	-0.108204833161736	0.0858109759276292	-0.2696648538251	-0.0491083494531192	0.313897515748302	-0.139499652112443	-0.120202473729542	0.00315196562879895	-0.880709877419575
0.0260527602853786	-0.703386229459852	0.0478271358808906	0.759126530524943	-0.0858026029768489	0.472206864674976	-0.0600433368305271	-0.876164766737583	0.314254963039153	0.12861628824227
-0.256492601283716	0.272671725652674	-0.115087577667975	0.974629670040539	-0.00324582096427617	-0.00813713594418805	-0.169777951938243	0.624201191332176	0.0450107391898182	-0.0758763435745467
0.22407776811372	0.0612563064202099	0.316242827228808	-0.162197623050385	0.000294052553759428	1.01177498795935	-0.0388671199135595	0.39245160289903	-0.0119670105783416	0.0994423959412595
-0.0369523856148087	0.176981416422933	-0.524712310225956	0.0689807396266897	-0.0111396385840287	0.246727200899688	0.0133954456682534	-0.229438767133287	-0.726499563838553	0.0684324618551021
0.0149749358093172	0.140224213104104	-0.679766655658255	-0.154850557548526	-0.00856629507953672	0.173812188092769	-0.0270163606329945	0.0169145998103971	0.564030781766611	0.0112126817824525
