2.06648510253488e-06	3.64121773806999e-06	-2.46582158480908e-05	1.97275602853084e-05	-0.000132401331017085	-0.000176490118833293	4.36522414837796e-05	-3.40758957836462e-05	-1.79462716363771e-05	-6.36501703352649e-06
2.05693101175091e-06	3.62438310207617e-06	-2.45442122044703e-05	1.96363528043659e-05	-0.000131789192886406	-0.000175674142659979	4.34504217490687e-05	-3.39183508784325e-05	-1.78632996821975e-05	-6.33558931096962e-06
2.04741765377432e-06	3.60762023854332e-06	-2.44306946019386e-05	1.95455341757522e-05	-0.000131179664534573	-0.000174861645304991	4.32494624490797e-05	-3.37614776473445e-05	-1.77806814691421e-05	-6.30628705011535e-06
2.03798705438209e-06	3.59100319843292e-06	-2.43181645116188e-05	1.94555055964147e-05	-0.000130575438590637	-0.000174056216025502	4.30502513337603e-05	-3.3605969087576e-05	-1.76987819683425e-05	-6.2772396954436e-06
2.02862886875225e-06	3.57451375387531e-06	-2.42064984942649e-05	1.93661683101273e-05	-0.000129975852253508	-0.000173256971311872	4.28525698800844e-05	-3.34516546152056e-05	-1.76175113406638e-05	-6.24841538358734e-06
2.01933275205991e-06	3.55813367692301e-06	-2.40955731111499e-05	1.92774235608039e-05	-0.000129380242722248	-0.000172463027654828	4.26561995650439e-05	-3.32983636463487e-05	-1.75367797471369e-05	-6.21978225143501e-06
2.01011163533844e-06	3.54188575252249e-06	-2.39855426606893e-05	1.91893947935817e-05	-0.00012878943849815	-0.000171675489441112	4.24614135424969e-05	-3.31463094108134e-05	-1.74566994865458e-05	-6.19138012798864e-06
2.00097715651056e-06	3.52579048714054e-06	-2.38765460120584e-05	1.91021931090931e-05	-0.000128204185232231	-0.000170895350618864	4.22684576506427e-05	-3.29956838157692e-05	-1.73773716277447e-05	-6.16324485941602e-06
1.99194095349877e-06	3.50986838690445e-06	-2.37687220340285e-05	1.90159296081711e-05	-0.00012762522857567	-0.00017012360513612	4.20775777283401e-05	-3.28466787675991e-05	-1.72988972397806e-05	-6.13541229193201e-06
1.98305539697648e-06	3.494211731081e-06	-2.3662695636646e-05	1.89311042437209e-05	-0.000127055923958366	-0.000169364725759393	4.18898800485761e-05	-3.27001578476614e-05	-1.72217311326564e-05	-6.10804373333234e-06
