-3.38399718791479e-05	-9.33350358567377e-06	-4.36557437959656e-06	1.27738331724653e-06	6.53813437625785e-06	-1.75465866946938e-06	6.65647929003442e-07	-2.26384287412203e-06	5.95306057689263e-06	4.91148599245426e-08
-3.35790757647047e-05	-9.2615450501051e-06	-4.33191709996297e-06	1.26753507187129e-06	6.48772730540004e-06	-1.74113077311754e-06	6.60515981481984e-07	-2.24638931917925e-06	5.90716425112473e-06	4.87361988661635e-08
-3.32921716197509e-05	-9.18241316214436e-06	-4.29490461697199e-06	1.25670508159964e-06	6.43229528980826e-06	-1.72625431734691e-06	6.54872444030261e-07	-2.22719586639034e-06	5.85669264441046e-06	4.8319790259795e-08
-3.31020225692888e-05	-9.12996758527277e-06	-4.27037416445425e-06	1.24952737986354e-06	6.395557078274e-06	-1.71639477371406e-06	6.51132124088277e-07	-2.2144751828481e-06	5.82324200146386e-06	4.80438104770534e-08
-3.29623558563647e-05	-9.09144569253982e-06	-4.25235625872901e-06	1.24425527350335e-06	6.36857243000794e-06	-1.70915282300472e-06	6.48384815131854e-07	-2.2051316912728e-06	5.79867211096448e-06	4.7841100262767e-08
-3.25550479099227e-05	-8.97910487287566e-06	-4.1998109095723e-06	1.22888030873761e-06	6.28987750389581e-06	-1.68803323032501e-06	6.40372878976093e-07	-2.17788340639952e-06	5.72701930679977e-06	4.72499391996132e-08
-3.22799730134887e-05	-8.9032356452861e-06	-4.16432447583258e-06	1.21849684613986e-06	6.2367309870326e-06	-1.67377014077189e-06	6.34962028356103e-07	-2.15948131241059e-06	5.67862867783582e-06	4.68506993770428e-08
-3.2336740353183e-05	-8.9188928144618e-06	-4.17164782838138e-06	1.22063968635254e-06	6.24769885948182e-06	-1.67671362147889e-06	6.36078668217562e-07	-2.1632789615065e-06	5.68861507534379e-06	4.69330906761916e-08
-3.22581256153016e-05	-8.8972098491052e-06	-4.16150602073647e-06	1.21767215571725e-06	6.23250990717439e-06	-1.67263731692751e-06	6.34532279886466e-07	-2.15801975454477e-06	5.67478532698096e-06	4.68189903653054e-08
-3.19180698017276e-05	-8.80341804080841e-06	-4.11763663004463e-06	1.20483580861926e-06	6.16680859351442e-06	-1.65500485899352e-06	6.27843224466344e-07	-2.13527053557424e-06	5.61496338431045e-06	4.63254381206108e-08
-3.13555523256744e-05	-8.64826841779915e-06	-4.04506825173651e-06	1.18360203094297e-06	6.05812603138131e-06	-1.62583739485e-06	6.16778245021732e-07	-2.09763896825348e-06	5.516006428238e-06	4.55090081688317e-08
-3.1126417335444e-05	-8.58507001265417e-06	-4.01550836184154e-06	1.17495269710314e-06	6.01385544623589e-06	-1.61395636556001e-06	6.12271053578266e-07	-2.08231018439072e-06	5.47569745629205e-06	4.51764448628545e-08
-3.03524810043138e-05	-8.37160832458115e-06	-3.91566558919942e-06	1.14573833009624e-06	5.86432518806811e-06	-1.57382648312914e-06	5.97047367287715e-07	-2.03053501582523e-06	5.33954811555582e-06	4.40531645439583e-08
-3.07467098810068e-05	-8.48034176701189e-06	-3.96652365403161e-06	1.16061958921947e-06	5.9404931405701e-06	-1.59426790425927e-06	6.04802031985631e-07	-2.05690833068739e-06	5.40890007579078e-06	4.46253427975393e-08
-3.0996931934297e-05	-8.54935625792024e-06	-3.99880391091039e-06	1.17006491256714e-06	5.98883790321113e-06	-1.60724233274421e-06	6.09724015731639e-07	-2.07364780713629e-06	5.45291864194773e-06	4.49885115706152e-08
-3.03372025101563e-05	-8.36739431753316e-06	-3.91369456502453e-06	1.14516160108421e-06	5.86137326930697e-06	-1.57303426786594e-06	5.96746832227284e-07	-2.02951290770262e-06	5.33686035323828e-06	4.40309895521674e-08
-2.96910546948759e-05	-8.18917836119856e-06	-3.83033733417839e-06	1.12077096498532e-06	5.7365327032977e-06	-1.53953043193372e-06	5.84036805263193e-07	-1.9862865973348e-06	5.22319131415839e-06	4.30931796900273e-08
-2.88452520081645e-05	-7.95589499922167e-06	-3.72122333868202e-06	1.08884380365291e-06	5.57311733046172e-06	-1.4956741597674e-06	5.67399474454087e-07	-1.92970367840957e-06	5.07439938702334e-06	4.18655935522051e-08
-3.04719319395202e-05	-8.40455444333205e-06	-3.93107552937923e-06	1.15024733596671e-06	5.88740399760494e-06	-1.5800202122426e-06	5.99397022539122e-07	-2.03852610250362e-06	5.36056168660103e-06	4.42265339532946e-08
-2.9597350730815e-05	-8.16333359136023e-06	-3.81824891914593e-06	1.11723384973957e-06	5.71842840017381e-06	-1.53467172597844e-06	5.82193604865867e-07	-1.98001794403689e-06	5.20670709909041e-06	4.29571790729241e-08
-3.03701906129838e-05	-8.37649286457462e-06	-3.91795024280838e-06	1.14640682824838e-06	5.8677468162434e-06	-1.57474475571208e-06	5.97395723497233e-07	-2.03171976182724e-06	5.34266355470518e-06	4.40788680212004e-08
